365.73	117.03
365.92	117.03
366.12	117.03
366.32	28.09
366.52	32.77
366.72	56.17
366.91	0.00
367.11	7.02
367.31	11.70
367.51	0.00
367.70	67.88
367.90	0.00
368.10	63.19
368.30	93.62
368.49	0.00
368.69	79.58
368.89	2.34
369.09	0.00
369.28	63.19
369.48	14.04
369.68	21.06
369.87	35.11
370.07	107.66
370.27	133.41
370.47	1966.05
370.66	6787.55
370.86	7082.46
371.06	6974.80
371.25	6789.89
371.45	6658.82
371.65	6333.49
371.84	6293.70
372.04	6464.56
372.24	6649.46
372.44	6415.41
372.63	6153.27
372.83	6045.60
373.03	5853.68
373.22	5928.58
373.42	6066.67
373.62	6293.70
373.81	6115.82
374.01	6015.18
374.21	5989.43
374.40	6438.81
374.60	6949.05
374.79	7140.97
374.99	7754.19
375.19	7417.16
375.38	7698.02
375.58	7597.38
375.78	7597.38
375.97	7634.83
376.17	8044.42
376.37	8131.02
376.56	8451.67
376.76	8702.11
376.95	9233.41
377.15	9614.92
377.35	9722.59
377.54	9914.51
377.74	9610.24
377.93	9355.12
378.13	9102.34
378.33	8683.39
378.52	8112.30
378.72	8161.45
378.91	7871.22
379.11	7861.86
379.31	8341.67
379.50	8449.33
379.70	8793.39
379.89	9088.30
380.09	9149.15
380.28	9207.67
380.48	9114.05
380.68	8631.90
380.87	8182.51
381.07	7676.96
381.26	7405.46
381.46	7250.98
381.65	6726.70
381.85	6537.12
382.04	6282.00
382.24	5968.37
382.43	5949.64
382.63	5942.62
382.83	6080.71
383.02	6143.91
383.22	6282.00
383.41	6670.53
383.61	7403.11
383.80	7932.08
384.00	8566.36
384.19	8634.24
384.39	8800.41
384.58	8655.30
384.78	8339.33
384.97	8248.05
385.17	8201.24
385.36	8201.24
385.56	8444.65
385.75	8615.51
385.95	8681.05
386.14	8587.43
386.34	8690.41
386.53	8496.14
386.72	8617.85
386.92	8872.97
387.11	8863.61
387.31	8877.65
387.50	8842.54
387.70	8753.60
387.89	8814.46
388.09	8917.44
388.28	9270.86
388.48	9764.72
388.67	10565.18
388.86	10740.72
389.06	11124.57
389.25	11527.14
